1499688130	4000.00000	
1499688318	4000.00000	
1499688933	4000.00000	
1499689538	4000.00000	
1499690144	4000.00000	
1499690593	4003.00000	
1499690607	4010.00000	
1499690635	4020.00000	
1499690693	4029.00000	
1499690745	4029.00000	
1499690762	4040.00000	
1499690805	4050.00000	
1499691351	4050.00000	
1499691953	4050.00000	
1499692562	4050.00000	
1499693169	4050.00000	
1499693775	4050.00000	
1499694378	4050.00000	
1499694978	4050.00000	
1499695583	4050.00000	
1499696191	4050.00000	
1499696793	4050.00000	
1499697406	4050.00000	
1499698022	4050.00000	
1499698634	4050.00000	
1499699238	4050.00000	
1499699634	1275.00000	
1499699650	288.00000	
1499699664	90.00000	
1499699683	37.00000	
1499699692	20.00000	
1499699706	14.00000	
1499699720	11.00000	
1499699734	10.00000	
1499699748	8.00000	
1499699762	7.00000	
1499699842	6.00000	
1499699926	7.00000	
1499699940	16.00000	
1499699954	0.00000	
1499699968	4.00000	
1499699982	106.00000	
1499699996	250.00000	
1499700011	74.00000	
1499700026	13.00000	
1499700041	6.00000	
1499700069	5.00000	
1499700111	22.00000	
1499700124	102.00000	
1499700456	102.00000	
1499700780	0.00000	
1499700808	3.00000	
1499700823	4.00000	
1499700907	2.00000	
1499700921	1.00000	
1499701056	1.00000	
1499701239	3.00000	
1499701267	4.00000	
1499701310	3.00000	
1499701325	4.00000	
1499701340	6.00000	
1499701355	7.00000	
1499701524	6.00000	
1499701663	6.00000	
1499701738	7.00000	
1499701873	0.00000	
1499701892	3.00000	
1499701901	5.00000	
1499701915	4.00000	
1499702277	4.00000	
1499702304	44.00000	
1499702318	10.00000	
1499702332	5.00000	
1499702674	4.00000	
1499702889	4.00000	
1499703132	9.00000	
1499703148	10.00000	
1499703163	11.00000	
1499703328	8.00000	
1499703343	6.00000	
1499703362	39.00000	
1499703371	176.00000	
1499703386	313.00000	
1499703399	462.00000	
1499703414	600.00000	
1499703427	730.00000	
1499703441	862.00000	
1499703455	998.00000	
1499703493	1001.00000	
1499703619	1000.00000	
1499703631	1001.00000	
1499704101	1001.00000	
1499704705	1001.00000	
1499705313	1001.00000	
1499705920	1001.00000	
1499706527	1001.00000	
1499707135	1001.00000	
1499707738	1001.00000	
1499708350	1001.00000	
1499708956	1001.00000	
1499709561	1001.00000	
1499710164	1001.00000	
1499710769	1001.00000	
1499711370	1001.00000	
1499711976	1001.00000	
1499712586	1001.00000	
1499713198	1001.00000	
1499713801	1001.00000	
1499714407	1001.00000	
1499715014	1001.00000	
1499715618	1001.00000	
1499716230	1001.00000	
1499716833	1001.00000	
1499717439	1001.00000	
1499718040	1001.00000	
1499718654	1001.00000	
1499719255	1001.00000	
1499719865	1001.00000	
1499720475	1001.00000	
1499721082	1001.00000	
1499721695	1001.00000	
1499722303	1001.00000	
1499722917	1001.00000	
1499723526	1001.00000	
1499724131	1001.00000	
1499724731	1001.00000	
1499725337	1001.00000	
1499725942	1001.00000	
1499726552	1001.00000	
1499727162	1001.00000	
1499727772	1001.00000	
1499728386	1001.00000	
1499728989	1001.00000	
1499729598	1001.00000	
1499730201	1001.00000	
1499730812	1001.00000	
1499731418	1001.00000	
1499732021	1001.00000	
